"cnty_fips","display_name","Value","theme_range"
51101,"""King William, (VA)""",34.5,"32.8 - 35.7 (637)"
51103,"""Lancaster, (VA)""",46,"41.9 - 56.9 (624)"
51109,"""Louisa, (VA)""",38.1,"35.8 - 38.2 (613)"
51111,"""Lunenburg, (VA)""",43.8,"41.9 - 56.9 (624)"
51115,"""Mathews, (VA)""",40.3,"38.3 - 41.8 (622)"
51117,"""Mecklenburg, (VA)""",44.2,"41.9 - 56.9 (624)"
51119,"""Middlesex, (VA)""",43.9,"41.9 - 56.9 (624)"
51121,"""Montgomery, (VA)""",24.5,"18.7 - 32.7 (646)"
51125,"""Nelson, (VA)""",39.5,"38.3 - 41.8 (622)"
51127,"""New Kent, (VA)""",33.6,"32.8 - 35.7 (637)"
51131,"""Northampton, (VA)""",43.9,"41.9 - 56.9 (624)"
51133,"""Northumberland, (VA)""",46.1,"41.9 - 56.9 (624)"
51135,"""Nottoway, (VA)""",42.9,"41.9 - 56.9 (624)"
51137,"""Orange, (VA)""",36.3,"35.8 - 38.2 (613)"
51141,"""Patrick, (VA)""",42.6,"41.9 - 56.9 (624)"
51143,"""Pittsylvania, (VA)""",41.5,"38.3 - 41.8 (622)"
51145,"""Powhatan, (VA)""",34.3,"32.8 - 35.7 (637)"
51147,"""Prince Edward, (VA)""",33.9,"32.8 - 35.7 (637)"
51149,"""Prince George, (VA)""",33.7,"32.8 - 35.7 (637)"
51159,"""Richmond County, (VA)""",42.9,"41.9 - 56.9 (624)"
51161,"""Roanoke County, (VA)""",33.9,"32.8 - 35.7 (637)"
51163,"""Rockbridge, (VA)""",38,"35.8 - 38.2 (613)"
51175,"""Southampton, (VA)""",42.2,"41.9 - 56.9 (624)"
51177,"""Spotsylvania, (VA)""",32.7,"18.7 - 32.7 (646)"
51181,"""Surry, (VA)""",44.1,"41.9 - 56.9 (624)"
51183,"""Sussex, (VA)""",43.1,"41.9 - 56.9 (624)"
51193,"""Westmoreland, (VA)""",41.2,"38.3 - 41.8 (622)"
51199,"""York, (VA)""",31.4,"18.7 - 32.7 (646)"
51530,"""Buena Vista, (VA)""",36.7,"35.8 - 38.2 (613)"
51540,"""Charlottesville, (VA)""",26.8,"18.7 - 32.7 (646)"
51550,"""Chesapeake, (VA)""",34.6,"32.8 - 35.7 (637)"
51570,"""Colonial Heights, (VA)""",36.2,"35.8 - 38.2 (613)"
51580,"""Covington, (VA)""",39.5,"38.3 - 41.8 (622)"
51590,"""Danville, (VA)""",43.2,"41.9 - 56.9 (624)"
51595,"""Emporia, (VA)""",48,"41.9 - 56.9 (624)"
51620,"""Franklin City, (VA)""",44.1,"41.9 - 56.9 (624)"
51630,"""Fredericksburg, (VA)""",27.2,"18.7 - 32.7 (646)"
51650,"""Hampton, (VA)""",36.2,"35.8 - 38.2 (613)"
51670,"""Hopewell, (VA)""",38.5,"38.3 - 41.8 (622)"
51678,"""Lexington, (VA)""",25.4,"18.7 - 32.7 (646)"
51680,"""Lynchburg, (VA)""",31.2,"18.7 - 32.7 (646)"
51690,"""Martinsville, (VA)""",43.6,"41.9 - 56.9 (624)"
51700,"""Newport News, (VA)""",34.1,"32.8 - 35.7 (637)"
51710,"""Norfolk, (VA)""",33.4,"32.8 - 35.7 (637)"
51730,"""Petersburg, (VA)""",44.3,"41.9 - 56.9 (624)"
51735,"""Poquoson, (VA)""",32.1,"18.7 - 32.7 (646)"
51740,"""Portsmouth, (VA)""",38.2,"35.8 - 38.2 (613)"
51750,"""Radford, (VA)""",25,"18.7 - 32.7 (646)"
51760,"""Richmond City, (VA)""",34.1,"32.8 - 35.7 (637)"
51770,"""Roanoke City, (VA)""",39.4,"38.3 - 41.8 (622)"
51775,"""Salem, (VA)""",32.5,"18.7 - 32.7 (646)"
51790,"""Staunton, (VA)""",35.5,"32.8 - 35.7 (637)"
51800,"""Suffolk, (VA)""",36.7,"35.8 - 38.2 (613)"
51810,"""Virginia Beach, (VA)""",29.2,"18.7 - 32.7 (646)"
51820,"""Waynesboro, (VA)""",36.3,"35.8 - 38.2 (613)"
51830,"""Williamsburg, (VA)""",26.1,"18.7 - 32.7 (646)"
54025,"""Greenbrier, (WV)""",45.5,"41.9 - 56.9 (624)"
54063,"""Monroe, (WV)""",46.8,"41.9 - 56.9 (624)"
10001,"""Kent, (DE)""",36.3,"35.8 - 38.2 (613)"
10003,"""New Castle, (DE)""",34.7,"32.8 - 35.7 (637)"
10005,"""Sussex, (DE)""",39.3,"38.3 - 41.8 (622)"
11001,"""District of Columbia, (DC)""",27.5,"18.7 - 32.7 (646)"
24001,"""Allegany, (MD)""",38.6,"38.3 - 41.8 (622)"
24003,"""Anne Arundel, (MD)""",31.4,"18.7 - 32.7 (646)"
24005,"""Baltimore County, (MD)""",34.9,"32.8 - 35.7 (637)"
24009,"""Calvert, (MD)""",36,"35.8 - 38.2 (613)"
24011,"""Caroline, (MD)""",37.3,"35.8 - 38.2 (613)"
24013,"""Carroll, (MD)""",32.6,"18.7 - 32.7 (646)"
24015,"""Cecil, (MD)""",36.2,"35.8 - 38.2 (613)"
24017,"""Charles, (MD)""",36.1,"35.8 - 38.2 (613)"
24019,"""Dorchester, (MD)""",40.8,"38.3 - 41.8 (622)"
24021,"""Frederick, (MD)""",30.6,"18.7 - 32.7 (646)"
24023,"""Garrett, (MD)""",37.5,"35.8 - 38.2 (613)"
24025,"""Harford, (MD)""",35.6,"32.8 - 35.7 (637)"
24027,"""Howard, (MD)""",29.5,"18.7 - 32.7 (646)"
24029,"""Kent, (MD)""",37.5,"35.8 - 38.2 (613)"
24031,"""Montgomery, (MD)""",29.8,"18.7 - 32.7 (646)"
24033,"""Prince George's, (MD)""",37.2,"35.8 - 38.2 (613)"
24035,"""Queen Anne's, (MD)""",36.4,"35.8 - 38.2 (613)"
24041,"""Talbot, (MD)""",39.5,"38.3 - 41.8 (622)"
24043,"""Washington, (MD)""",37.6,"35.8 - 38.2 (613)"
24045,"""Wicomico, (MD)""",36.2,"35.8 - 38.2 (613)"
24510,"""Baltimore City, (MD)""",37.7,"35.8 - 38.2 (613)"
34001,"""Atlantic, (NJ)""",36.2,"35.8 - 38.2 (613)"
34003,"""Bergen, (NJ)""",30.9,"18.7 - 32.7 (646)"
34005,"""Burlington, (NJ)""",36,"35.8 - 38.2 (613)"
34007,"""Camden, (NJ)""",35.4,"32.8 - 35.7 (637)"
34009,"""Cape May, (NJ)""",40.1,"38.3 - 41.8 (622)"
34011,"""Cumberland, (NJ)""",37.6,"35.8 - 38.2 (613)"
34013,"""Essex, (NJ)""",35.8,"35.8 - 38.2 (613)"
34015,"""Gloucester, (NJ)""",33.9,"32.8 - 35.7 (637)"
34019,"""Hunterdon, (NJ)""",29.7,"18.7 - 32.7 (646)"
34021,"""Mercer, (NJ)""",32,"18.7 - 32.7 (646)"
34023,"""Middlesex, (NJ)""",31.2,"18.7 - 32.7 (646)"
34025,"""Monmouth, (NJ)""",33,"32.8 - 35.7 (637)"
34027,"""Morris, (NJ)""",31.7,"18.7 - 32.7 (646)"
34029,"""Ocean, (NJ)""",38.3,"38.3 - 41.8 (622)"
34031,"""Passaic, (NJ)""",32.8,"32.8 - 35.7 (637)"
34033,"""Salem, (NJ)""",38.8,"38.3 - 41.8 (622)"
34035,"""Somerset, (NJ)""",28,"18.7 - 32.7 (646)"
34037,"""Sussex, (NJ)""",33.9,"32.8 - 35.7 (637)"
34039,"""Union, (NJ)""",32.7,"18.7 - 32.7 (646)"
34041,"""Warren, (NJ)""",32.5,"18.7 - 32.7 (646)"
36003,"""Allegany, (NY)""",32.6,"18.7 - 32.7 (646)"
36007,"""Broome, (NY)""",32.8,"32.8 - 35.7 (637)"
36009,"""Cattaraugus, (NY)""",35.2,"32.8 - 35.7 (637)"
36011,"""Cayuga, (NY)""",32.4,"18.7 - 32.7 (646)"
36013,"""Chautauqua, (NY)""",36,"35.8 - 38.2 (613)"
36015,"""Chemung, (NY)""",33.5,"32.8 - 35.7 (637)"
36017,"""Chenango, (NY)""",35.7,"32.8 - 35.7 (637)"
36023,"""Cortland, (NY)""",29.3,"18.7 - 32.7 (646)"
36025,"""Delaware, (NY)""",35.4,"32.8 - 35.7 (637)"
36029,"""Erie, (NY)""",34.3,"32.8 - 35.7 (637)"
36033,"""Franklin, (NY)""",34,"32.8 - 35.7 (637)"
36035,"""Fulton, (NY)""",35.3,"32.8 - 35.7 (637)"
36037,"""Genesee, (NY)""",32.8,"32.8 - 35.7 (637)"
36039,"""Greene, (NY)""",35.2,"32.8 - 35.7 (637)"
36041,"""Hamilton, (NY)""",39.5,"38.3 - 41.8 (622)"
36043,"""Herkimer, (NY)""",35.1,"32.8 - 35.7 (637)"
36045,"""Jefferson, (NY)""",29.7,"18.7 - 32.7 (646)"
36049,"""Lewis, (NY)""",34.7,"32.8 - 35.7 (637)"
36051,"""Livingston, (NY)""",30.8,"18.7 - 32.7 (646)"
36053,"""Madison, (NY)""",31.8,"18.7 - 32.7 (646)"
36055,"""Monroe, (NY)""",31.6,"18.7 - 32.7 (646)"
36057,"""Montgomery, (NY)""",34.7,"32.8 - 35.7 (637)"
36063,"""Niagara, (NY)""",33.5,"32.8 - 35.7 (637)"
36065,"""Oneida, (NY)""",32.9,"32.8 - 35.7 (637)"
36067,"""Onondaga, (NY)""",32,"18.7 - 32.7 (646)"
36069,"""Ontario, (NY)""",31.6,"18.7 - 32.7 (646)"
36071,"""Orange, (NY)""",30.6,"18.7 - 32.7 (646)"
36073,"""Orleans, (NY)""",33.8,"32.8 - 35.7 (637)"
36075,"""Oswego, (NY)""",30.3,"18.7 - 32.7 (646)"
36077,"""Otsego, (NY)""",31.2,"18.7 - 32.7 (646)"
36085,"""Richmond, (NY)""",29.7,"18.7 - 32.7 (646)"
36089,"""St. Lawrence, (NY)""",32.9,"32.8 - 35.7 (637)"
36095,"""Schoharie, (NY)""",33.9,"32.8 - 35.7 (637)"
36097,"""Schuyler, (NY)""",35.7,"32.8 - 35.7 (637)"
36099,"""Seneca, (NY)""",34,"32.8 - 35.7 (637)"
36101,"""Steuben, (NY)""",34,"32.8 - 35.7 (637)"
36105,"""Sullivan, (NY)""",34.1,"32.8 - 35.7 (637)"
36107,"""Tioga, (NY)""",32.8,"32.8 - 35.7 (637)"
36109,"""Tompkins, (NY)""",23.5,"18.7 - 32.7 (646)"
36111,"""Ulster, (NY)""",34.5,"32.8 - 35.7 (637)"
36117,"""Wayne, (NY)""",33.9,"32.8 - 35.7 (637)"
36121,"""Wyoming, (NY)""",33.5,"32.8 - 35.7 (637)"
36123,"""Yates, (NY)""",34.2,"32.8 - 35.7 (637)"
42001,"""Adams, (PA)""",33.2,"32.8 - 35.7 (637)"
42003,"""Allegheny, (PA)""",32,"18.7 - 32.7 (646)"
42005,"""Armstrong, (PA)""",36.5,"35.8 - 38.2 (613)"
42007,"""Beaver, (PA)""",35.5,"32.8 - 35.7 (637)"
42009,"""Bedford, (PA)""",36.9,"35.8 - 38.2 (613)"
42011,"""Berks, (PA)""",31.7,"18.7 - 32.7 (646)"
42013,"""Blair, (PA)""",33.2,"32.8 - 35.7 (637)"
42015,"""Bradford, (PA)""",35,"32.8 - 35.7 (637)"
42017,"""Bucks, (PA)""",32,"18.7 - 32.7 (646)"
42019,"""Butler, (PA)""",30.9,"18.7 - 32.7 (646)"
42021,"""Cambria, (PA)""",35.9,"35.8 - 38.2 (613)"
42023,"""Cameron, (PA)""",38.6,"38.3 - 41.8 (622)"
42025,"""Carbon, (PA)""",35.8,"35.8 - 38.2 (613)"
42027,"""Centre, (PA)""",25.5,"18.7 - 32.7 (646)"
42029,"""Chester, (PA)""",30.1,"18.7 - 32.7 (646)"
42031,"""Clarion, (PA)""",33.2,"32.8 - 35.7 (637)"
42033,"""Clearfield, (PA)""",36.3,"35.8 - 38.2 (613)"
42035,"""Clinton, (PA)""",31.8,"18.7 - 32.7 (646)"
42037,"""Columbia, (PA)""",31.7,"18.7 - 32.7 (646)"
42039,"""Crawford, (PA)""",35.2,"32.8 - 35.7 (637)"
42041,"""Cumberland, (PA)""",31.7,"18.7 - 32.7 (646)"
42043,"""Dauphin, (PA)""",32.4,"18.7 - 32.7 (646)"
42045,"""Delaware, (PA)""",31.1,"18.7 - 32.7 (646)"
42047,"""Elk, (PA)""",37.2,"35.8 - 38.2 (613)"
42049,"""Erie, (PA)""",31.4,"18.7 - 32.7 (646)"
42051,"""Fayette, (PA)""",37.3,"35.8 - 38.2 (613)"
42053,"""Forest, (PA)""",37,"35.8 - 38.2 (613)"
42055,"""Franklin, (PA)""",33.4,"32.8 - 35.7 (637)"
42057,"""Fulton, (PA)""",36.1,"35.8 - 38.2 (613)"
42059,"""Greene, (PA)""",33.3,"32.8 - 35.7 (637)"
42061,"""Huntingdon, (PA)""",35.3,"32.8 - 35.7 (637)"
42063,"""Indiana, (PA)""",32.2,"18.7 - 32.7 (646)"
42065,"""Jefferson, (PA)""",36.2,"35.8 - 38.2 (613)"
42067,"""Juniata, (PA)""",35.3,"32.8 - 35.7 (637)"
42069,"""Lackawanna, (PA)""",34.3,"32.8 - 35.7 (637)"
42071,"""Lancaster, (PA)""",31.5,"18.7 - 32.7 (646)"
42073,"""Lawrence, (PA)""",35.3,"32.8 - 35.7 (637)"
42075,"""Lebanon, (PA)""",33.6,"32.8 - 35.7 (637)"
42077,"""Lehigh, (PA)""",31.2,"18.7 - 32.7 (646)"
42079,"""Luzerne, (PA)""",32.8,"32.8 - 35.7 (637)"
42081,"""Lycoming, (PA)""",34,"32.8 - 35.7 (637)"
42083,"""McKean, (PA)""",34.8,"32.8 - 35.7 (637)"
42085,"""Mercer, (PA)""",34.1,"32.8 - 35.7 (637)"
42087,"""Mifflin, (PA)""",36.2,"35.8 - 38.2 (613)"
42089,"""Monroe, (PA)""",31.7,"18.7 - 32.7 (646)"
42091,"""Montgomery, (PA)""",28.7,"18.7 - 32.7 (646)"
42093,"""Montour, (PA)""",32.6,"18.7 - 32.7 (646)"
42095,"""Northampton, (PA)""",33.2,"32.8 - 35.7 (637)"
42097,"""Northumberland, (PA)""",36.3,"35.8 - 38.2 (613)"
42099,"""Perry, (PA)""",32.5,"18.7 - 32.7 (646)"
42101,"""Philadelphia, (PA)""",34.5,"32.8 - 35.7 (637)"
42103,"""Pike, (PA)""",35,"32.8 - 35.7 (637)"
42105,"""Potter, (PA)""",37.9,"35.8 - 38.2 (613)"
42107,"""Schuylkill, (PA)""",35.6,"32.8 - 35.7 (637)"
42109,"""Snyder, (PA)""",32.7,"18.7 - 32.7 (646)"
42111,"""Somerset, (PA)""",36.3,"35.8 - 38.2 (613)"
42113,"""Sullivan, (PA)""",38.8,"38.3 - 41.8 (622)"
42115,"""Susquehanna, (PA)""",36.9,"35.8 - 38.2 (613)"
42117,"""Tioga, (PA)""",35.4,"32.8 - 35.7 (637)"
42119,"""Union, (PA)""",30.4,"18.7 - 32.7 (646)"
42121,"""Venango, (PA)""",35.7,"32.8 - 35.7 (637)"
42123,"""Warren, (PA)""",36.1,"35.8 - 38.2 (613)"
42125,"""Washington, (PA)""",33.7,"32.8 - 35.7 (637)"
42127,"""Wayne, (PA)""",36.8,"35.8 - 38.2 (613)"
42129,"""Westmoreland, (PA)""",35.2,"32.8 - 35.7 (637)"
42131,"""Wyoming, (PA)""",33.8,"32.8 - 35.7 (637)"
42133,"""York, (PA)""",31,"18.7 - 32.7 (646)"
51013,"""Arlington, (VA)""",23.4,"18.7 - 32.7 (646)"
51043,"""Clarke, (VA)""",36.2,"35.8 - 38.2 (613)"
51047,"""Culpeper, (VA)""",34.2,"32.8 - 35.7 (637)"
51059,"""Fairfax County, (VA)""",25.2,"18.7 - 32.7 (646)"
51061,"""Fauquier, (VA)""",32,"18.7 - 32.7 (646)"
51069,"""Frederick, (VA)""",32.9,"32.8 - 35.7 (637)"
51091,"""Highland, (VA)""",42.7,"41.9 - 56.9 (624)"
51107,"""Loudoun, (VA)""",24.6,"18.7 - 32.7 (646)"
51113,"""Madison, (VA)""",38.6,"38.3 - 41.8 (622)"
51139,"""Page, (VA)""",37.6,"35.8 - 38.2 (613)"
51153,"""Prince William, (VA)""",30.2,"18.7 - 32.7 (646)"
51157,"""Rappahannock, (VA)""",37,"35.8 - 38.2 (613)"
51165,"""Rockingham, (VA)""",33.1,"32.8 - 35.7 (637)"
51171,"""Shenandoah, (VA)""",34.9,"32.8 - 35.7 (637)"
51179,"""Stafford, (VA)""",29.1,"18.7 - 32.7 (646)"
51187,"""Warren, (VA)""",33.7,"32.8 - 35.7 (637)"
51510,"""Alexandria, (VA)""",26.5,"18.7 - 32.7 (646)"
51600,"""Fairfax City, (VA)""",27.1,"18.7 - 32.7 (646)"
51610,"""Falls Church, (VA)""",26,"18.7 - 32.7 (646)"
51660,"""Harrisonburg, (VA)""",24.3,"18.7 - 32.7 (646)"
51683,"""Manassas, (VA)""",29.6,"18.7 - 32.7 (646)"
51685,"""Manassas Park, (VA)""",28.7,"18.7 - 32.7 (646)"
51840,"""Winchester, (VA)""",32.9,"32.8 - 35.7 (637)"
54001,"""Barbour, (WV)""",44.1,"41.9 - 56.9 (624)"
54003,"""Berkeley, (WV)""",41.7,"38.3 - 41.8 (622)"
54009,"""Brooke, (WV)""",44,"41.9 - 56.9 (624)"
54023,"""Grant, (WV)""",47.1,"41.9 - 56.9 (624)"
54027,"""Hampshire, (WV)""",44.9,"41.9 - 56.9 (624)"
54029,"""Hancock, (WV)""",45,"41.9 - 56.9 (624)"
54031,"""Hardy, (WV)""",45.7,"41.9 - 56.9 (624)"
54033,"""Harrison, (WV)""",41.6,"38.3 - 41.8 (622)"
54037,"""Jefferson, (WV)""",36.6,"35.8 - 38.2 (613)"
54041,"""Lewis, (WV)""",44.4,"41.9 - 56.9 (624)"
54049,"""Marion, (WV)""",42,"41.9 - 56.9 (624)"
54057,"""Mineral, (WV)""",44,"41.9 - 56.9 (624)"
54061,"""Monongalia, (WV)""",30.4,"18.7 - 32.7 (646)"
54065,"""Morgan, (WV)""",45.4,"41.9 - 56.9 (624)"
54071,"""Pendleton, (WV)""",50.2,"41.9 - 56.9 (624)"
54075,"""Pocahontas, (WV)""",46.4,"41.9 - 56.9 (624)"
54077,"""Preston, (WV)""",43.7,"41.9 - 56.9 (624)"
54083,"""Randolph, (WV)""",42.9,"41.9 - 56.9 (624)"
54091,"""Taylor, (WV)""",43.9,"41.9 - 56.9 (624)"
54093,"""Tucker, (WV)""",45.4,"41.9 - 56.9 (624)"
54097,"""Upshur, (WV)""",44,"41.9 - 56.9 (624)"
54101,"""Webster, (WV)""",47.4,"41.9 - 56.9 (624)"
09001,"""Fairfield, (CT)""",28,"18.7 - 32.7 (646)"
09003,"""Hartford, (CT)""",32.3,"18.7 - 32.7 (646)"
09005,"""Litchfield, (CT)""",32.9,"32.8 - 35.7 (637)"
09007,"""Middlesex, (CT)""",31.9,"18.7 - 32.7 (646)"
09009,"""New Haven, (CT)""",32.8,"32.8 - 35.7 (637)"
09011,"""New London, (CT)""",31.2,"18.7 - 32.7 (646)"
09013,"""Tolland, (CT)""",26.8,"18.7 - 32.7 (646)"
09015,"""Windham, (CT)""",32.8,"32.8 - 35.7 (637)"
23001,"""Androscoggin, (ME)""",33.4,"32.8 - 35.7 (637)"
23005,"""Cumberland, (ME)""",29.2,"18.7 - 32.7 (646)"
23011,"""Kennebec, (ME)""",35,"32.8 - 35.7 (637)"
23013,"""Knox, (ME)""",36.1,"35.8 - 38.2 (613)"
23015,"""Lincoln, (ME)""",36.4,"35.8 - 38.2 (613)"
23017,"""Oxford, (ME)""",36.5,"35.8 - 38.2 (613)"
23023,"""Sagadahoc, (ME)""",35.3,"32.8 - 35.7 (637)"
23027,"""Waldo, (ME)""",34.3,"32.8 - 35.7 (637)"
23031,"""York, (ME)""",31.4,"18.7 - 32.7 (646)"
25001,"""Barnstable, (MA)""",35.3,"32.8 - 35.7 (637)"
25003,"""Berkshire, (MA)""",33.4,"32.8 - 35.7 (637)"
25005,"""Bristol, (MA)""",31.7,"18.7 - 32.7 (646)"
25007,"""Dukes, (MA)""",32.3,"18.7 - 32.7 (646)"
25009,"""Essex, (MA)""",30.9,"18.7 - 32.7 (646)"
25011,"""Franklin, (MA)""",32.3,"18.7 - 32.7 (646)"
25013,"""Hampden, (MA)""",33,"32.8 - 35.7 (637)"
25015,"""Hampshire, (MA)""",26.4,"18.7 - 32.7 (646)"
25017,"""Middlesex, (MA)""",26.3,"18.7 - 32.7 (646)"
25019,"""Nantucket, (MA)""",29.1,"18.7 - 32.7 (646)"
25021,"""Norfolk, (MA)""",30,"18.7 - 32.7 (646)"
25023,"""Plymouth, (MA)""",31.5,"18.7 - 32.7 (646)"
25025,"""Suffolk, (MA)""",25.4,"18.7 - 32.7 (646)"
25027,"""Worcester, (MA)""",30.3,"18.7 - 32.7 (646)"
33001,"""Belknap, (NH)""",34,"32.8 - 35.7 (637)"
33003,"""Carroll, (NH)""",37.4,"35.8 - 38.2 (613)"
33005,"""Cheshire, (NH)""",32.2,"18.7 - 32.7 (646)"
33009,"""Grafton, (NH)""",29.8,"18.7 - 32.7 (646)"
33011,"""Hillsborough, (NH)""",29.6,"18.7 - 32.7 (646)"
33013,"""Merrimack, (NH)""",29.9,"18.7 - 32.7 (646)"
33015,"""Rockingham, (NH)""",32.1,"18.7 - 32.7 (646)"
33017,"""Strafford, (NH)""",28.9,"18.7 - 32.7 (646)"
33019,"""Sullivan, (NH)""",35.8,"35.8 - 38.2 (613)"
34017,"""Hudson, (NJ)""",30.9,"18.7 - 32.7 (646)"
36001,"""Albany, (NY)""",28.3,"18.7 - 32.7 (646)"
36005,"""Bronx, (NY)""",35.5,"32.8 - 35.7 (637)"
36021,"""Columbia, (NY)""",34.1,"32.8 - 35.7 (637)"
36027,"""Dutchess, (NY)""",33.1,"32.8 - 35.7 (637)"
36031,"""Essex, (NY)""",34.2,"32.8 - 35.7 (637)"
36047,"""Kings, (NY)""",29.5,"18.7 - 32.7 (646)"
36059,"""Nassau, (NY)""",29.1,"18.7 - 32.7 (646)"
36061,"""New York, (NY)""",24.6,"18.7 - 32.7 (646)"
36079,"""Putnam, (NY)""",28.2,"18.7 - 32.7 (646)"
36081,"""Queens, (NY)""",29.1,"18.7 - 32.7 (646)"
36083,"""Rensselaer, (NY)""",32.4,"18.7 - 32.7 (646)"
36087,"""Rockland, (NY)""",30.1,"18.7 - 32.7 (646)"
36091,"""Saratoga, (NY)""",30,"18.7 - 32.7 (646)"
36093,"""Schenectady, (NY)""",32.3,"18.7 - 32.7 (646)"
36103,"""Suffolk, (NY)""",28.9,"18.7 - 32.7 (646)"
36113,"""Warren, (NY)""",32.6,"18.7 - 32.7 (646)"
36115,"""Washington, (NY)""",34,"32.8 - 35.7 (637)"
36119,"""Westchester, (NY)""",29.5,"18.7 - 32.7 (646)"
44001,"""Bristol, (RI)""",30.3,"18.7 - 32.7 (646)"
44003,"""Kent, (RI)""",35.5,"32.8 - 35.7 (637)"
44005,"""Newport, (RI)""",31.4,"18.7 - 32.7 (646)"
44007,"""Providence, (RI)""",33.5,"32.8 - 35.7 (637)"
44009,"""Washington, (RI)""",31.3,"18.7 - 32.7 (646)"
50001,"""Addison, (VT)""",29,"18.7 - 32.7 (646)"
50003,"""Bennington, (VT)""",33,"32.8 - 35.7 (637)"
50005,"""Caledonia, (VT)""",31.4,"18.7 - 32.7 (646)"
50007,"""Chittenden, (VT)""",24.7,"18.7 - 32.7 (646)"
50015,"""Lamoille, (VT)""",27.3,"18.7 - 32.7 (646)"
50017,"""Orange, (VT)""",31.1,"18.7 - 32.7 (646)"
50021,"""Rutland, (VT)""",32.9,"32.8 - 35.7 (637)"
50023,"""Washington, (VT)""",29.6,"18.7 - 32.7 (646)"
50025,"""Windham, (VT)""",32.1,"18.7 - 32.7 (646)"
50027,"""Windsor, (VT)""",31,"18.7 - 32.7 (646)"
23003,"""Aroostook, (ME)""",39.9,"38.3 - 41.8 (622)"
23007,"""Franklin, (ME)""",33.3,"32.8 - 35.7 (637)"
23009,"""Hancock, (ME)""",32.9,"32.8 - 35.7 (637)"
23019,"""Penobscot, (ME)""",34.6,"32.8 - 35.7 (637)"
23021,"""Piscataquis, (ME)""",41.5,"38.3 - 41.8 (622)"
23025,"""Somerset, (ME)""",39.1,"38.3 - 41.8 (622)"
23029,"""Washington, (ME)""",39.7,"38.3 - 41.8 (622)"
26001,"""Alcona, (MI)""",46,"41.9 - 56.9 (624)"
26003,"""Alger, (MI)""",40.2,"38.3 - 41.8 (622)"
26007,"""Alpena, (MI)""",38.4,"38.3 - 41.8 (622)"
26009,"""Antrim, (MI)""",39,"38.3 - 41.8 (622)"
26013,"""Baraga, (MI)""",39.3,"38.3 - 41.8 (622)"
26029,"""Charlevoix, (MI)""",37.3,"35.8 - 38.2 (613)"
26031,"""Cheboygan, (MI)""",40.6,"38.3 - 41.8 (622)"
26033,"""Chippewa, (MI)""",35.8,"35.8 - 38.2 (613)"
26039,"""Crawford, (MI)""",39.8,"38.3 - 41.8 (622)"
26041,"""Delta, (MI)""",38.6,"38.3 - 41.8 (622)"
26043,"""Dickinson, (MI)""",38.1,"35.8 - 38.2 (613)"
26047,"""Emmet, (MI)""",33.3,"32.8 - 35.7 (637)"
26053,"""Gogebic, (MI)""",39.5,"38.3 - 41.8 (622)"
26055,"""Grand Traverse, (MI)""",31.5,"18.7 - 32.7 (646)"
26061,"""Houghton, (MI)""",31.2,"18.7 - 32.7 (646)"
26071,"""Iron, (MI)""",42.7,"41.9 - 56.9 (624)"
26079,"""Kalkaska, (MI)""",37.8,"35.8 - 38.2 (613)"
26083,"""Keweenaw, (MI)""",44.5,"41.9 - 56.9 (624)"
26089,"""Leelanau, (MI)""",38.3,"38.3 - 41.8 (622)"
26095,"""Luce, (MI)""",39.5,"38.3 - 41.8 (622)"
26097,"""Mackinac, (MI)""",41.8,"38.3 - 41.8 (622)"
26103,"""Marquette, (MI)""",32.6,"18.7 - 32.7 (646)"
26109,"""Menominee, (MI)""",39.6,"38.3 - 41.8 (622)"
26119,"""Montmorency, (MI)""",43.6,"41.9 - 56.9 (624)"
26131,"""Ontonagon, (MI)""",45.8,"41.9 - 56.9 (624)"
26135,"""Oscoda, (MI)""",43.1,"41.9 - 56.9 (624)"
26137,"""Otsego, (MI)""",35.9,"35.8 - 38.2 (613)"
26141,"""Presque Isle, (MI)""",42.9,"41.9 - 56.9 (624)"
26153,"""Schoolcraft, (MI)""",42.5,"41.9 - 56.9 (624)"
27001,"""Aitkin, (MN)""",38.8,"38.3 - 41.8 (622)"
27003,"""Anoka, (MN)""",27.4,"18.7 - 32.7 (646)"
27017,"""Carlton, (MN)""",31.2,"18.7 - 32.7 (646)"
27025,"""Chisago, (MN)""",27.7,"18.7 - 32.7 (646)"
27031,"""Cook, (MN)""",34.9,"32.8 - 35.7 (637)"
27037,"""Dakota, (MN)""",27.4,"18.7 - 32.7 (646)"
27053,"""Hennepin, (MN)""",24.3,"18.7 - 32.7 (646)"
27059,"""Isanti, (MN)""",28.8,"18.7 - 32.7 (646)"
27065,"""Kanabec, (MN)""",33.8,"32.8 - 35.7 (637)"
27075,"""Lake, (MN)""",33.5,"32.8 - 35.7 (637)"
27095,"""Mille Lacs, (MN)""",34,"32.8 - 35.7 (637)"
27115,"""Pine, (MN)""",32.9,"32.8 - 35.7 (637)"
27123,"""Ramsey, (MN)""",25.5,"18.7 - 32.7 (646)"
27137,"""St. Louis, (MN)""",29.5,"18.7 - 32.7 (646)"
27139,"""Scott, (MN)""",23.5,"18.7 - 32.7 (646)"
27163,"""Washington, (MN)""",26.8,"18.7 - 32.7 (646)"
33007,"""Coos, (NH)""",34.8,"32.8 - 35.7 (637)"
36019,"""Clinton, (NY)""",32,"18.7 - 32.7 (646)"
